cod_ibge,municipio,uf,subitem_lc116,descricao_servico,aliquota_iss,lei_municipal,data_atualizacao
3304904,São Gonçalo,RJ,14.10,Fornecimento mão-de-obra,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,14.13,Leilão,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,15.01,Administração imóveis,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,15.02,Corretagem imóveis,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,15.08,Despachantes,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,15.09,Propriedade industrial,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,15.14,Reprografia,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,15.16,Digitação,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,16.01,Transporte municipal,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,17.01,Consultoria jurídica,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,17.02,Atividades jurídicas,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,17.05,Arbitragem,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,17.14,Advocacia,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,17.19,Serviços cartorários,5.0,Lei 163/2015,2025-01-15
2704302,Maceió,AL,1.01,Análise e desenvolvimento de sistemas,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,1.02,Programação,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,1.03,Processamento de dados,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,1.04,Elaboração de programas,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,1.05,Licenciamento de programas,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,1.06,Assessoria TI,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,1.07,Suporte técnico TI,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,1.08,Planejamento TI,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,1.09,Configuração hardware/software,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,2.01,Serviços de pesquisas,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,4.01,Medicina e biomedicina,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,4.02,Análises clínicas,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,4.03,Hospitais,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,4.06,Enfermagem,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,4.11,Odontologia,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,4.14,Psicanálise,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,4.15,Psicologia,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,4.23,Planos de saúde,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,5.01,Medicina veterinária,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,6.01,Barbearia e cabeleireiros,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,6.02,Esteticistas,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,6.04,Ginástica e dança,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,6.05,Academias,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,7.01,Engenharia e arquitetura,3.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,7.02,Execução de projetos engenharia,3.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,7.03,Elaboração de plantas,3.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,7.04,Demolição,3.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,7.05,Reparação de edifícios,3.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,7.10,Limpeza e manutenção,3.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,7.12,Paisagismo,3.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,7.16,Florestamento,3.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,7.19,Acompanhamento de obras,3.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,7.20,Sondagens e perfurações,3.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,8.01,Ensino regular,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,8.02,Instrução e treinamento,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,9.01,Hospedagem hotéis,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,9.02,Agenciamento viagens,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,9.03,Guias de turismo,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,10.01,Agenciamento publicidade,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,10.02,Propaganda,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,10.04,Marketing,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,10.09,Planejamento de campanhas,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,10.10,Produção publicitária,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,11.01,Organização de festas,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,11.02,Bufê,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,11.03,Fornecimento de música,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,11.04,Parques diversão,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,12.01,Espetáculos teatrais,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,12.02,Exibições cinematográficas,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,12.13,Produção espetáculos,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,12.16,Recreação e animação,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,13.02,Administração de fundos,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,13.03,Administração consórcios,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,13.04,Administração cartões,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,13.05,Arrendamento mercantil,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,14.01,Consultoria,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,14.03,Atuária,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,14.04,Contabilidade,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,14.05,Traduções,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,14.06,Avaliações,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,14.07,Perícias,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,14.09,Recrutamento,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,14.10,Fornecimento mão-de-obra,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,14.13,Leilão,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,15.01,Administração imóveis,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,15.02,Corretagem imóveis,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,15.08,Despachantes,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,15.09,Propriedade industrial,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,15.14,Reprografia,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,15.16,Digitação,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,16.01,Transporte municipal,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,17.01,Consultoria jurídica,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,17.02,Atividades jurídicas,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,17.05,Arbitragem,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,17.14,Advocacia,5.0,LC 40/2014,2025-01-15
2704302,Maceió,AL,17.19,Serviços cartorários,5.0,LC 40/2014,2025-01-15
3303500,Duque de Caxias,RJ,1.01,Análise e desenvolvimento de sistemas,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,1.02,Programação,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,1.03,Processamento de dados,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,1.04,Elaboração de programas,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,1.05,Licenciamento de programas,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,1.06,Assessoria TI,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,1.07,Suporte técnico TI,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,1.08,Planejamento TI,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,1.09,Configuração hardware/software,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,2.01,Serviços de pesquisas,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,4.01,Medicina e biomedicina,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,4.02,Análises clínicas,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,4.03,Hospitais,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,4.06,Enfermagem,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,4.11,Odontologia,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,4.14,Psicanálise,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,4.15,Psicologia,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,4.23,Planos de saúde,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,5.01,Medicina veterinária,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,6.01,Barbearia e cabeleireiros,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,6.02,Esteticistas,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,6.04,Ginástica e dança,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,6.05,Academias,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,7.01,Engenharia e arquitetura,3.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,7.02,Execução de projetos engenharia,3.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,7.03,Elaboração de plantas,3.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,7.04,Demolição,3.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,7.05,Reparação de edifícios,3.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,7.10,Limpeza e manutenção,3.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,7.12,Paisagismo,3.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,7.16,Florestamento,3.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,7.19,Acompanhamento de obras,3.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,7.20,Sondagens e perfurações,3.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,8.01,Ensino regular,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,8.02,Instrução e treinamento,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,9.01,Hospedagem hotéis,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,9.02,Agenciamento viagens,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,9.03,Guias de turismo,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,10.01,Agenciamento publicidade,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,10.02,Propaganda,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,10.04,Marketing,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,10.09,Planejamento de campanhas,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,10.10,Produção publicitária,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,11.01,Organização de festas,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,11.02,Bufê,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,11.03,Fornecimento de música,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,11.04,Parques diversão,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,12.01,Espetáculos teatrais,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,12.02,Exibições cinematográficas,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,12.13,Produção espetáculos,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,12.16,Recreação e animação,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,13.02,Administração de fundos,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,13.03,Administração consórcios,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,13.04,Administração cartões,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,13.05,Arrendamento mercantil,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,14.01,Consultoria,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,14.03,Atuária,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,14.04,Contabilidade,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,14.05,Traduções,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,14.06,Avaliações,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,14.07,Perícias,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,14.09,Recrutamento,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,14.10,Fornecimento mão-de-obra,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,14.13,Leilão,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,15.01,Administração imóveis,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,15.02,Corretagem imóveis,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,15.08,Despachantes,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,15.09,Propriedade industrial,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,15.14,Reprografia,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,15.16,Digitação,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,16.01,Transporte municipal,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,17.01,Consultoria jurídica,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,17.02,Atividades jurídicas,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,17.05,Arbitragem,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,17.14,Advocacia,5.0,Lei 1954/2008,2025-01-15
3303500,Duque de Caxias,RJ,17.19,Serviços cartorários,5.0,Lei 1954/2008,2025-01-15
2408102,Natal,RN,1.01,Análise e desenvolvimento de sistemas,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,1.02,Programação,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,1.03,Processamento de dados,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,1.04,Elaboração de programas,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,1.05,Licenciamento de programas,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,1.06,Assessoria TI,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,1.07,Suporte técnico TI,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,1.08,Planejamento TI,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,1.09,Configuração hardware/software,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,2.01,Serviços de pesquisas,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,4.01,Medicina e biomedicina,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,4.02,Análises clínicas,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,4.03,Hospitais,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,4.06,Enfermagem,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,4.11,Odontologia,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,4.14,Psicanálise,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,4.15,Psicologia,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,4.23,Planos de saúde,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,5.01,Medicina veterinária,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,6.01,Barbearia e cabeleireiros,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,6.02,Esteticistas,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,6.04,Ginástica e dança,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,6.05,Academias,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,7.01,Engenharia e arquitetura,2.0,LC 46/2002,2025-01-15
2408102,Natal,RN,7.02,Execução de projetos engenharia,2.0,LC 46/2002,2025-01-15
2408102,Natal,RN,7.03,Elaboração de plantas,2.0,LC 46/2002,2025-01-15
2408102,Natal,RN,7.04,Demolição,2.0,LC 46/2002,2025-01-15
2408102,Natal,RN,7.05,Reparação de edifícios,2.0,LC 46/2002,2025-01-15
2408102,Natal,RN,7.10,Limpeza e manutenção,2.0,LC 46/2002,2025-01-15
2408102,Natal,RN,7.12,Paisagismo,2.0,LC 46/2002,2025-01-15
2408102,Natal,RN,7.16,Florestamento,2.0,LC 46/2002,2025-01-15
2408102,Natal,RN,7.19,Acompanhamento de obras,2.0,LC 46/2002,2025-01-15
2408102,Natal,RN,7.20,Sondagens e perfurações,2.0,LC 46/2002,2025-01-15
2408102,Natal,RN,8.01,Ensino regular,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,8.02,Instrução e treinamento,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,9.01,Hospedagem hotéis,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,9.02,Agenciamento viagens,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,9.03,Guias de turismo,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,10.01,Agenciamento publicidade,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,10.02,Propaganda,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,10.04,Marketing,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,10.09,Planejamento de campanhas,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,10.10,Produção publicitária,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,11.01,Organização de festas,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,11.02,Bufê,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,11.03,Fornecimento de música,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,11.04,Parques diversão,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,12.01,Espetáculos teatrais,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,12.02,Exibições cinematográficas,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,12.13,Produção espetáculos,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,12.16,Recreação e animação,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,13.02,Administração de fundos,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,13.03,Administração consórcios,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,13.04,Administração cartões,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,13.05,Arrendamento mercantil,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,14.01,Consultoria,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,14.03,Atuária,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,14.04,Contabilidade,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,14.05,Traduções,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,14.06,Avaliações,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,14.07,Perícias,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,14.09,Recrutamento,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,14.10,Fornecimento mão-de-obra,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,14.13,Leilão,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,15.01,Administração imóveis,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,15.02,Corretagem imóveis,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,15.08,Despachantes,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,15.09,Propriedade industrial,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,15.14,Reprografia,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,15.16,Digitação,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,16.01,Transporte municipal,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,17.01,Consultoria jurídica,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,17.02,Atividades jurídicas,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,17.05,Arbitragem,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,17.14,Advocacia,5.0,LC 46/2002,2025-01-15
2408102,Natal,RN,17.19,Serviços cartorários,5.0,LC 46/2002,2025-01-15
2211001,Teresina,PI,1.01,Análise e desenvolvimento de sistemas,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,1.02,Programação,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,1.03,Processamento de dados,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,1.04,Elaboração de programas,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,1.05,Licenciamento de programas,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,1.06,Assessoria TI,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,1.07,Suporte técnico TI,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,1.08,Planejamento TI,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,1.09,Configuração hardware/software,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,2.01,Serviços de pesquisas,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,4.01,Medicina e biomedicina,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,4.02,Análises clínicas,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,4.03,Hospitais,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,4.06,Enfermagem,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,4.11,Odontologia,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,4.14,Psicanálise,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,4.15,Psicologia,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,4.23,Planos de saúde,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,5.01,Medicina veterinária,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,6.01,Barbearia e cabeleireiros,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,6.02,Esteticistas,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,6.04,Ginástica e dança,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,6.05,Academias,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,7.01,Engenharia e arquitetura,3.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,7.02,Execução de projetos engenharia,3.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,7.03,Elaboração de plantas,3.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,7.04,Demolição,3.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,7.05,Reparação de edifícios,3.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,7.10,Limpeza e manutenção,3.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,7.12,Paisagismo,3.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,7.16,Florestamento,3.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,7.19,Acompanhamento de obras,3.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,7.20,Sondagens e perfurações,3.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,8.01,Ensino regular,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,8.02,Instrução e treinamento,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,9.01,Hospedagem hotéis,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,9.02,Agenciamento viagens,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,9.03,Guias de turismo,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,10.01,Agenciamento publicidade,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,10.02,Propaganda,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,10.04,Marketing,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,10.09,Planejamento de campanhas,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,10.10,Produção publicitária,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,11.01,Organização de festas,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,11.02,Bufê,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,11.03,Fornecimento de música,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,11.04,Parques diversão,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,12.01,Espetáculos teatrais,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,12.02,Exibições cinematográficas,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,12.13,Produção espetáculos,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,12.16,Recreação e animação,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,13.02,Administração de fundos,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,13.03,Administração consórcios,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,13.04,Administração cartões,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,13.05,Arrendamento mercantil,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,14.01,Consultoria,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,14.03,Atuária,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,14.04,Contabilidade,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,14.05,Traduções,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,14.06,Avaliações,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,14.07,Perícias,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,14.09,Recrutamento,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,14.10,Fornecimento mão-de-obra,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,14.13,Leilão,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,15.01,Administração imóveis,5.0,LC 3720/2007,2025-01-15
2211001,Teresina,PI,15.02,Corretagem imóveis,5.0,LC 3720/2007,2025-01-15
